シート種別,事業年度,予算事業ID,事業名,府省庁の建制順,政策所管府省庁,府省庁,局・庁,部,課,室,班,係,支出先ブロック（国庫債務負担行為等による契約）,契約先名（国庫債務負担行為等による契約）,契約先の法人番号（国庫債務負担行為等による契約）,契約先の所在地（国庫債務負担行為等による契約）,契約先の法人種別（国庫債務負担行為等による契約）,契約概要（契約名）（国庫債務負担行為等による契約）,その他の契約,契約額（国庫債務負担行為等による契約）,契約方式等（国庫債務負担行為等による契約）,具体的な契約方式等（国庫債務負担行為等による契約）,入札者数（応募者数）（国庫債務負担行為等による契約）,落札率（％）（国庫債務負担行為等による契約）,一者応札・一者応募又は競争性のない随意契約となった理由及び改善策（契約額10億円以上）（国庫債務負担行為等による契約）,その他の契約（国庫債務負担行為等による契約）
レビューシート,2024,395,犯罪被害者等給付金等,7,警察庁,警察庁,警察庁,長官官房,犯罪被害者等施策推進課,,,,,,,,,,,,,,,,,
レビューシート,2024,397,障害者雇用実態調査,20,厚生労働省,厚生労働省,職業安定局,,障害者雇用対策課,,,,,,,,,,,,,,,,,
レビューシート,2024,398,サイバー事案対策の推進,7,警察庁,警察庁,警察庁,サイバー警察局,サイバー企画課,,,,B,日本電気株式会社,7010401022916,東京都港区芝５丁目７番１号,301,サイバー脅威統合分析装置賃貸借外,f,3069055000,一般競争契約（総合評価）,,3,,,f
レビューシート,2024,401,サイバー事案取締りの推進,7,警察庁,警察庁,警察庁,サイバー警察局,サイバー捜査課,,,,,,,,,,,,,,,,,
レビューシート,2024,404,犯罪被害者支援の推進,7,警察庁,警察庁,警察庁,長官官房,犯罪被害者等施策推進課,,,,,,,,,,,,,,,,,
レビューシート,2024,405,科学警察研究所,7,警察庁,警察庁,科学警察研究所,総務部,会計課,,,,B,オリックス・レンテック株式会社,3020001090176,東京都品川区北品川５丁目５番１５号大崎ブライトコア,301,ガスクロマトグラフ質量分析装置借上,f,33264000,一般競争契約（最低価格）,,1,,,f
レビューシート,2024,405,科学警察研究所,7,警察庁,警察庁,科学警察研究所,総務部,会計課,,,,B,三井住友トラスト・パナソニックファイナンス株式会社,1010001146146,東京都港区芝浦１丁目２番３号,301,交通管制情報収集システム借上,f,1345000,随意契約（公募）,,,,,f
レビューシート,2024,405,科学警察研究所,7,警察庁,警察庁,科学警察研究所,総務部,会計課,,,,B,東京センチュリー株式会社,6010401015821,東京都千代田区神田練塀町３番地,301,電子複写機外５台の賃貸借及び保守（賃貸借）,f,2891000,一般競争契約（最低価格）,,3,,,f
レビューシート,2024,405,科学警察研究所,7,警察庁,警察庁,科学警察研究所,総務部,会計課,,,,B,株式会社オリジナル・テクノロジー・カンパニー,3020001011132,神奈川県横浜市青葉区桂台２丁目２８番地４２,301,交通事故統計分析システム借上,f,11088000,随意契約（公募）,,,,,f
レビューシート,2024,405,科学警察研究所,7,警察庁,警察庁,科学警察研究所,総務部,会計課,,,,B,株式会社ＪＥＣＣ,2010001033475,東京都千代田区丸の内３丁目４番１号,301,空間行動分析システム借上,f,22450000,一般競争契約（最低価格）,,2,,,f
レビューシート,2024,407,国際刑事警察会議等分担金,7,警察庁,警察庁,警察庁,刑事局組織犯罪対策部,国際捜査管理官,,,,,,,,,,,,,,,,,
レビューシート,2024,408,国際協力に必要な経費,7,警察庁,警察庁,警察庁,長官官房,企画課,,,,,,,,,,,,,,,,,
レビューシート,2024,409,警察施設（国費施設）の整備等,7,警察庁,警察庁,警察庁,長官官房,会計課,,,,F,三和産業株式会社,3290801010018,,,九州管区警察学校（令５）体育館・道場機械設備工事,f,3911000,随意契約（その他）,,,,,f
レビューシート,2024,409,警察施設（国費施設）の整備等,7,警察庁,警察庁,警察庁,長官官房,会計課,,,,F,大成設備株式会社,5011101011888,,,令和５年度岐阜県警察学校空調設備改修工事,f,53122000,一般競争契約（総合評価）,,2,,,f
レビューシート,2024,409,警察施設（国費施設）の整備等,7,警察庁,警察庁,警察庁,長官官房,会計課,,,,F,株式会社あい設計,6240001020843,,,令和５年度中国四国管区警察学校本館設計その２業務,f,2739000,随意契約（その他）,,,,,f
レビューシート,2024,409,警察施設（国費施設）の整備等,7,警察庁,警察庁,警察庁,長官官房,会計課,,,,F,株式会社奥村組,7120001004931,,,九州管区警察学校（Ｒ５）体育館・道場建築その他工事,f,168842000,一般競争契約（総合評価）,,5,,,f
レビューシート,2024,409,警察施設（国費施設）の整備等,7,警察庁,警察庁,警察庁,長官官房,会計課,,,,F,株式会社錢高組,5120001049004,大阪府大阪市西区西本町２丁目２番４号,301,令和５年度中国四国管区警察学校本館建築その他工事,f,289444000,一般競争契約（総合評価）,,8,,,f
レビューシート,2024,409,警察施設（国費施設）の整備等,7,警察庁,警察庁,警察庁,長官官房,会計課,,,,F,株式会社関電工,9010401006818,,,さいたま新都心合同庁舎１号館庁舎（２３）電気設備改修工事,f,1021000,一般競争契約（総合評価）,,1,,,f
レビューシート,2024,409,警察施設（国費施設）の整備等,7,警察庁,警察庁,警察庁,長官官房,会計課,,,,F,若戸電設株式会社,5290801004026,,,九州管区警察学校（Ｒ５）体育館・道場電気設備工事,f,2936000,一般競争契約（総合評価）,,5,,,f
レビューシート,2024,409,警察施設（国費施設）の整備等,7,警察庁,警察庁,警察庁,長官官房,会計課,,,,I,有限会社Ｓ・Ｕ・Ｃ,2012302008214,,,神奈川県警察第二機動隊共用棟浴室改修工事,f,4486000,一般競争契約（最低価格）,,1,,,f
レビューシート,2024,410,都道府県警察施設災害復旧費補助金（交通安全施設）,7,警察庁,警察庁,警察庁,交通局,交通規制課,,,,,,,,,,,,,,,,,
レビューシート,2024,417,EBPMの推進等,7,警察庁,警察庁,警察庁,長官官房,企画課,,,,,,,,,,,,,,,,,
レビューシート,2024,420,地域企業経営人材マッチング促進事業,10,金融庁,金融庁,監督局,,総務課,人材マッチング推進室,,,,,,,,,,,,,,,,
レビューシート,2024,421,企業データ分析を通じた金融支援等実施経費,10,金融庁,金融庁,総合政策局,,リスク分析総括課,,,,,,,,,,,,,,,,,
レビューシート,2024,422,金融危機対応の円滑な実施のための経費,10,金融庁,金融庁,監督局,,総務課,信用機構対応室,,,,,,,,,,,,,,,,
レビューシート,2024,423,金融仲介機能の強化,10,金融庁,金融庁,監督局,,銀行第二課,地域金融企画室,,,,,,,,,,,,,,,,
レビューシート,2024,424,金融デジタライゼーション関連経費,10,金融庁,金融庁,総合政策局,,リスク分析総括課,フィンテック参事官室,,,,,,,,,,,,,,,,
レビューシート,2024,425,消費者財産被害対応,11,消費者庁,消費者庁,,,消費者政策課,,,,,,,,,,,,,,,,,
レビューシート,2024,426,金融経済教育の推進,10,金融庁,金融庁,総合政策局,,総合政策課,,,,,,,,,,,,,,,,,
レビューシート,2024,427,地域おこし協力隊の推進に要する経費,15,総務省,総務省,自治行政局,,地域自立応援課,,,,,,,,,,,,,,,,,
レビューシート,2024,428,日本にゆかりのある方々と国内自治体との連携促進事業（旧：中南米日経社会と国内自治体との連携促進事業）,15,総務省,総務省,自治行政局,,国際室,,,,,,,,,,,,,,,,,
レビューシート,2024,429,金融サービス利用者保護の推進に必要な経費,10,金融庁,金融庁,企画市場局,,総務課,,,総務係,,,,,,,,,,,,,,
レビューシート,2024,430,課徴金制度関係経費,10,金融庁,金融庁,総合政策局,,総務課,審判手続室,,,,,,,,,,,,,,,,
レビューシート,2024,432,企業財務諸制度の整備,10,金融庁,金融庁,企画市場局,,企業開示課,,,,A,公益財団法人財務会計基準機構,4010005014503,,,国際会計基準審議会等の議論に関する意見発信等に係る事務,f,14494000,,,0,0,,f
レビューシート,2024,432,企業財務諸制度の整備,10,金融庁,金融庁,企画市場局,,企業開示課,,,,A,公益財団法人財務会計基準機構,4010005014503,,,国際会計基準審議会の議論内容及び討議資料等の調査分析等に係る事務,f,2429000,,,0,0,,f
レビューシート,2024,433,公認会計士試験実施経費,10,金融庁,金融庁,公認会計士・監査審査会事務局,,総務試験課,,,,,,,,,,,,,,,,,
レビューシート,2024,435,国際金融センターとしての地位確立,10,金融庁,金融庁,総合政策局,,総合政策課,,,,,,,,,,,,,,,,,
レビューシート,2024,436,コーポレートガバナンスの更なる推進に係る事業費,10,金融庁,金融庁,企画市場局,,企業開示課,,,,,,,,,,,,,,,,,
レビューシート,2024,437,金融分野におけるサイバーセキュリティ対策向上,10,金融庁,金融庁,総合政策局,,リスク分析総括課,ＩＴサイバー・経済安全保障監理官室,,,,,,,,,,,,,,,,
レビューシート,2024,438,サステナブルファイナンス推進に必要な経費,10,金融庁,金融庁,総合政策局,,総合政策課,,,,,,,,,,,,,,,,,
レビューシート,2024,439,アカデミアとの連携強化に必要な経費,10,金融庁,金融庁,総合政策局,,総合政策課,研究開発室,,,,,,,,,,,,,,,,
レビューシート,2024,440,自然災害による被災者の債務整理支援,10,金融庁,金融庁,監督局,,総務課,監督調査室,,,,,,,,,,,,,,,,
レビューシート,2024,441,新興国に対する技術協力に必要な経費,10,金融庁,金融庁,総合政策局,,総務課,国際室,,グローバル金融連携係,,,,,,,,,,,,,,
レビューシート,2024,442,アジア諸国等との金融連携・協力に必要な経費,10,金融庁,金融庁,総合政策局,,総務課,国際室,,国際協力係,,,,,,,,,,,,,,
レビューシート,2024,443,気候変動リスクをはじめとする新たなリスクへの対応に必要な経費,10,金融庁,金融庁,総合政策局,,総務課,国際室,,国際企画第２係,,,,,,,,,,,,,,
レビューシート,2024,444,監査監督機関国際フォーラム（IFIAR）拠出金等,10,金融庁,金融庁,総合政策局,,,ＩＦＩＡＲ戦略企画本部　ＩＦＩＡＲ戦略企画室,,,,,,,,,,,,,,,,
レビューシート,2024,445,国際機関分担金（IOSCO）,10,金融庁,金融庁,総合政策局,,総務課,国際室,,,,,,,,,,,,,,,,
レビューシート,2024,446,国際機関分担金（IAIS）,10,金融庁,金融庁,総合政策局,,総務課,国際室,,国際保険第１係,,,,,,,,,,,,,,
レビューシート,2024,447,国際機関分担金（FATF）,10,金融庁,金融庁,総合政策局,,総務課,国際資金洗浄対策室,,,,,,,,,,,,,,,,
レビューシート,2024,448,国際機関分担金（APG）,10,金融庁,金融庁,総合政策局,,総務課,国際資金洗浄対策室,,,,,,,,,,,,,,,,
レビューシート,2024,449,国際機関分担金（FinCoNet）,10,金融庁,金融庁,総合政策局,,総務課,国際室,,総括係,,,,,,,,,,,,,,
レビューシート,2024,450,国際機関分担金（ＩＦＩＡＲ）,10,金融庁,金融庁,総合政策局,,,ＩＦＩＡＲ戦略企画本部　ＩＦＩＡＲ戦略企画室,,,,,,,,,,,,,,,,
レビューシート,2024,452,IAIS会合開催に必要な経費,10,金融庁,金融庁,総合政策局,,総務課,国際室,,国際保険第１係,,,,,,,,,,,,,,
レビューシート,2024,455,家計の安定的な資産形成推進のための制度周知・広報及び税制の調査・検証,10,金融庁,金融庁,総合政策局,,総合政策課,,,,,,,,,,,,,,,,,
レビューシート,2024,456,消費者政策企画・立案,11,消費者庁,消費者庁,,,消費者政策課,,,,,,,,,,,,,,,,,
レビューシート,2024,457,消費者行政に係る国際的な連携の強化,11,消費者庁,消費者庁,,,参事官（調査研究・国際担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,458,消費者団体訴訟制度に関する環境整備,11,消費者庁,消費者庁,,,消費者制度課,,,,,,,,,,,,,,,,,
レビューシート,2024,459,新たな消費者トラブル等の動向調査,11,消費者庁,消費者庁,,,消費者政策課,,,,,,,,,,,,,,,,,
レビューシート,2024,461,エシカル消費の普及・啓発,11,消費者庁,消費者庁,,,消費者教育推進課,,,,,,,,,,,,,,,,,
レビューシート,2024,462,消費者契約に関する制度の企画立案,11,消費者庁,消費者庁,,,消費者制度課,,,,,,,,,,,,,,,,,
レビューシート,2024,463,公益通報者保護制度の推進,11,消費者庁,消費者庁,,,参事官（公益通報・協働担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,465,消費者教育・普及啓発,11,消費者庁,消費者庁,,,消費者教育推進課,,,,,,,,,,,,,,,,,
レビューシート,2024,466,食品ロスの削減の推進,11,消費者庁,消費者庁,,,消費者教育推進課,,,,,,,,,,,,,,,,,
レビューシート,2024,467,表示適正化のための普及・啓発等,11,消費者庁,消費者庁,,,表示対策課,,,,,,,,,,,,,,,,,
レビューシート,2024,468,消費者ホットラインの運用等,11,消費者庁,消費者庁,,,地方協力課,,,,,,,,,,,,,,,,,
レビューシート,2024,469,地方公共団体との連携等の推進,11,消費者庁,消費者庁,,,地方協力課,,,,,,,,,,,,,,,,,
レビューシート,2024,470,地方消費者行政強化交付金,11,消費者庁,消費者庁,,,地方協力課,,,,,,,,,,,,,,,,,
レビューシート,2024,471,地方モデル事業,11,消費者庁,消費者庁,,,地方協力課,,,,,,,,,,,,,,,,,
レビューシート,2024,472,地方消費者行政人材育成事業,11,消費者庁,消費者庁,,,地方協力課,,,,,,,,,,,,,,,,,
レビューシート,2024,473,消費者事故等に関する情報の集約・発信等の施策の推進,11,消費者庁,消費者庁,,,消費者安全課,,,,,,,,,,,,,,,,,
